experiment_id,scenario_id,semantic_sha256,P,m,overhead_rate,lambda_h,alias_count,aliases,policy_id,task_count,total_overhead,human_overhead,agent_overhead,useful_W4,useful_H,W4,H,L4,W4_over_P,gamma_H,B4,active_branches,critical_path,solver_status,T_star,incumbent_makespan,solver_best_bound,solver_gap,solver_wall_time_seconds,incumbent_gap_to_B4,exact_critical_chain,baseline_gap_to_optimum,exact_makespan,exact_queue,exact_blocked_any,exact_full_agent_stop,exact_maximum_queue_length,baseline_makespan,baseline_queue,baseline_blocked_any,baseline_full_agent_stop,baseline_maximum_queue_length,canonical_scenario_id,analysis_overhead_rate,analysis_lambda_h,decomposition_gain_at_P,decomposition_gain_at_P1,interaction_contrast
EXP-05,exp05_p08_m06_ro000_lh00,719c182d1aa1579fdb9142c8ae4e39600c6db3d805c2b8dff7d64f620fd339a0,8,6,0,0,2,"P=8,m=6,r_o=0,lambda_h=0;P=8,m=6,r_o=0,lambda_h=0.5",bottom_level_fcfs_v1,10,0,0,0,60.00,15.00,60.00,15.00,30.00,7.50,15.00,30.00,critical_path,t02->t03,OPTIMAL,30.00000,30.00000,30.000000,0.0,0.008696,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,30.00000,0,0,0,0,30.00,22.50,6.25,0,6,exp05_p08_m06_ro000_lh00,0,shared,6.00000,0.00000,6.00000
EXP-05,exp05_p08_m06_ro050_lh00,915850a9e3ed0e6606654fe29c22db79f7b2005869a57288c070b0479b03122b,8,6,0.05,0,1,"P=8,m=6,r_o=0.05,lambda_h=0",bottom_level_fcfs_v1,10,6.00,0.00,6.00,60.00,15.00,66.00,15.00,30.00,8.25,15.00,30.00,critical_path,t02->t03,OPTIMAL,30.00000,30.00000,30.000000,0.0,0.009161,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,30.00000,0,0,0,0,30.00,22.50,6.25,0,6,exp05_p08_m06_ro050_lh00,0.05,0,6.00000,-6.00000,12.00000
EXP-05,exp05_p08_m06_ro050_lh05,977ab1f72d137cf33e26542f83c4103d67fab116d9e4f1e19fc890ce97c11436,8,6,0.05,0.5,1,"P=8,m=6,r_o=0.05,lambda_h=0.5",bottom_level_fcfs_v1,10,6.00,3.000,3.000,60.00,15.00,66.000,18.000,30.00,8.250,18.000,30.00,critical_path,t02->t03,OPTIMAL,30.25000,30.25000,30.250000,0.0,0.010925,0.25000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t03.human_1 -> [human] t04_part_02.specification -> [human] t04_part_01.specification -> [human] t04_part_05.specification -> [human] t04_part_06.specification -> [human] t04_part_04.specification -> [human] t04_part_03.specification -> [task] t04_part_03.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,30.25000,0.25000,0.25000,0,1,30.250,26.500,7.750,0,6,exp05_p08_m06_ro050_lh05,0.05,0.5,5.75000,-6.00000,11.75000
EXP-05,exp05_p08_m06_ro100_lh00,4337dbb760c1906e7ee4daa87082f4fb144f9505417865ef699b0299241067fe,8,6,0.10,0,1,"P=8,m=6,r_o=0.10,lambda_h=0",bottom_level_fcfs_v1,10,12.00,0.00,12.00,60.00,15.00,72.00,15.00,30.00,9.00,15.00,30.00,critical_path,t02->t03,OPTIMAL,32.50000,32.50000,32.500000,0.0,0.009224,2.50000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_05.specification -> [human] t04_part_04.specification -> [human] t04_part_03.specification -> [human] t04_part_06.specification -> [human] t04_part_02.specification -> [human] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,32.50000,0,0,0,0,32.50,25.00,8.75,0,6,exp05_p08_m06_ro100_lh00,0.10,0,3.50000,-12.00000,15.50000
EXP-05,exp05_p08_m06_ro100_lh05,cd69a34cdb61157a78037eb0837f31368e47f493b694240b969661d46f5f30b9,8,6,0.10,0.5,1,"P=8,m=6,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,10,12.00,6.000,6.000,60.00,15.00,72.000,21.000,30.00,9.000,21.000,30.00,critical_path,t02->t03,OPTIMAL,35.00000,35.00000,35.000000,0.0,0.010259,5.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_02.specification -> [human] t04_part_04.specification -> [human] t03.human_1 -> [human] t04_part_01.specification -> [human] t04_part_05.specification -> [human] t04_part_03.specification -> [human] t04_part_06.specification -> [task] t04_part_06.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,35.00000,3.00000,3.00000,0,1,35.000,35.000,13.750,0,6,exp05_p08_m06_ro100_lh05,0.10,0.5,1.00000,-12.00000,13.00000
EXP-05,exp05_p08_m08_ro000_lh00,a52f4d6f4e3bbfc8a02837d255bf290103cb85c6641f9167f92dba9a9a34634e,8,8,0,0,2,"P=8,m=8,r_o=0,lambda_h=0;P=8,m=8,r_o=0,lambda_h=0.5",bottom_level_fcfs_v1,12,0,0,0,60.000,15.000,60.000,15.000,30.00,7.500,15.000,30.00,critical_path,t02->t03,OPTIMAL,30.00000,30.00000,30.000000,0.0,0.012866,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,30.00000,0,0,0,0,30.00,25.125,6.000,2.25,7,exp05_p08_m08_ro000_lh00,0,shared,6.00000,0.00000,6.00000
EXP-05,exp05_p08_m08_ro050_lh00,6a37a17c9662d198502c545c3d63f5a9a605a0e6d84a7113b92001bb453ee115,8,8,0.05,0,1,"P=8,m=8,r_o=0.05,lambda_h=0",bottom_level_fcfs_v1,12,8.40,0.00,8.40,60.000,15.000,68.400,15.000,30.00,8.550,15.000,30.00,critical_path,t02->t03,OPTIMAL,30.00000,30.00000,30.000000,0.0,0.013751,0.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,30.00000,0,0,0,0,30.00,25.125,6.000,2.25,7,exp05_p08_m08_ro050_lh00,0.05,0,6.00000,-8.40000,14.40000
EXP-05,exp05_p08_m08_ro050_lh05,db9779090307abf55e684a8178c348b38195dd3cadf4c442736ee8856dce16a3,8,8,0.05,0.5,1,"P=8,m=8,r_o=0.05,lambda_h=0.5",bottom_level_fcfs_v1,12,8.40,4.200,4.200,60.000,15.000,68.4000,19.2000,30.00,8.5500,19.2000,30.00,critical_path,t02->t03,OPTIMAL,31.31250,31.31250,31.312500,0.0,0.012019,1.31250,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_07.specification -> [human] t04_part_08.specification -> [human] t03.human_1 -> [human] t04_part_06.specification -> [human] t04_part_05.specification -> [human] t04_part_03.specification -> [human] t04_part_02.specification -> [human] t04_part_01.specification -> [human] t04_part_04.specification -> [task] t04_part_04.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance -> [human] t03.human_2,0.00000,31.31250,0.03750,0.03750,0,1,31.3125,33.2625,9.5250,2.25,7,exp05_p08_m08_ro050_lh05,0.05,0.5,4.68750,-8.40000,13.08750
EXP-05,exp05_p08_m08_ro100_lh00,ab7d1c365a5a72a102fadb37687e3d0f044d780bd9761aa643331be5cada765c,8,8,0.10,0,1,"P=8,m=8,r_o=0.10,lambda_h=0",bottom_level_fcfs_v1,12,16.80,0.00,16.80,60.000,15.000,76.800,15.000,30.00,9.600,15.000,30.00,critical_path,t02->t03,OPTIMAL,33.00000,33.00000,33.000000,0.0,1.154827,3.00000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t03.human_1 -> [human] t04_part_03.specification -> [task] t04_part_03.implementation -> [agent] t04_part_06.specification -> [task] t04_part_06.implementation -> [precedence] t04_join.integration -> [task] t04_join.acceptance,0.00000,33.00000,0,0,0,0,33.000,25.125,6.000,2.25,7,exp05_p08_m08_ro100_lh00,0.10,0,3.00000,-16.80000,19.80000
EXP-05,exp05_p08_m08_ro100_lh05,0e7653e5a4f3369963155599b8f6fd66f774098095a4770cbbbb268ea5ea9816,8,8,0.10,0.5,1,"P=8,m=8,r_o=0.10,lambda_h=0.5",bottom_level_fcfs_v1,12,16.80,8.400,8.400,60.000,15.000,76.800,23.400,30.00,9.600,23.400,30.00,critical_path,t02->t03,OPTIMAL,37.20000,37.20000,37.200000,0.0,0.010629,7.20000,t02.human_1 -> [task] t02.agent_1 -> [task] t02.human_2 -> [precedence] t04_part_08.specification -> [human] t04_part_04.specification -> [human] t04_part_02.specification -> [human] t04_part_03.specification -> [human] t04_part_05.specification -> [human] t04_part_01.specification -> [human] t04_part_06.specification -> [human] t04_part_07.specification -> [human] t03.human_1 -> [task] t03.agent_1 -> [task] t03.human_2,0.00000,37.20000,0,0,0,0,37.200,40.350,11.625,2.25,7,exp05_p08_m08_ro100_lh05,0.10,0.5,-1.20000,-16.80000,15.60000
