experiment_id,mode,u,scenario_3_id,scenario_3_sha256,scenario_4_id,scenario_4_sha256,status_3,status_4,T3_star,T4_star,margin_T3_minus_T4,ratio_T3_to_T4,ranking_reversal,B4_3,B4_4,baseline_3,baseline_4,baseline_margin_3_minus_4,solver_gap_3,solver_gap_4,solver_wall_time_3,solver_wall_time_4
EXP-06C,critical_task_agent,0.920,exp06c_critical_task_agent_u920_v3,11f2c24e9ffb219cf82f4bf7640a9959d6b77091687a6edf724d0eda7d9d7508,exp06c_critical_task_agent_u920_v4,c1f11d8871ac714b92cc4a0ec3bef61d635639d8c8a6bc02b20f28bb84b68cfc,OPTIMAL,OPTIMAL,38.85,37.45,1.40,1.037383177570093457943925234,false,38.8500,37.4500,39.25,37.85,1.40,0.0,0.0,0.002408,0.005590
EXP-06C,critical_task_agent,0.925,exp06c_critical_task_agent_u925_v3,9b49f3c14c9981f0b12977ac4a4fcfdeded8a9558a9f1449767d345886e339a1,exp06c_critical_task_agent_u925_v4,4a821b6b64fa9e0a85ec56e438b899f36f50e74d77b2a64f7680eb087ed294b5,OPTIMAL,OPTIMAL,38.70,37.45,1.25,1.033377837116154873164218959,false,38.700,37.4500,39.10,37.85,1.25,0.0,0.0,0.002863,0.005460
EXP-06C,critical_task_agent,0.930,exp06c_critical_task_agent_u930_v3,9b49f3c14c9981f0b12977ac4a4fcfdeded8a9558a9f1449767d345886e339a1,exp06c_critical_task_agent_u930_v4,4a821b6b64fa9e0a85ec56e438b899f36f50e74d77b2a64f7680eb087ed294b5,OPTIMAL,OPTIMAL,38.70,37.45,1.25,1.033377837116154873164218959,false,38.700,37.4500,39.10,37.85,1.25,0.0,0.0,0.002739,0.006112
EXP-06C,critical_task_agent,0.935,exp06c_critical_task_agent_u935_v3,9b49f3c14c9981f0b12977ac4a4fcfdeded8a9558a9f1449767d345886e339a1,exp06c_critical_task_agent_u935_v4,4a821b6b64fa9e0a85ec56e438b899f36f50e74d77b2a64f7680eb087ed294b5,OPTIMAL,OPTIMAL,38.70,37.45,1.25,1.033377837116154873164218959,false,38.700,37.4500,39.10,37.85,1.25,0.0,0.0,0.002866,0.005806
EXP-06C,critical_task_agent,0.940,exp06c_critical_task_agent_u940_v3,9b49f3c14c9981f0b12977ac4a4fcfdeded8a9558a9f1449767d345886e339a1,exp06c_critical_task_agent_u940_v4,4a821b6b64fa9e0a85ec56e438b899f36f50e74d77b2a64f7680eb087ed294b5,OPTIMAL,OPTIMAL,38.70,37.45,1.25,1.033377837116154873164218959,false,38.700,37.4500,39.10,37.85,1.25,0.0,0.0,0.002746,0.005970
EXP-06C,critical_task_agent,0.945,exp06c_critical_task_agent_u945_v3,9b49f3c14c9981f0b12977ac4a4fcfdeded8a9558a9f1449767d345886e339a1,exp06c_critical_task_agent_u945_v4,4a821b6b64fa9e0a85ec56e438b899f36f50e74d77b2a64f7680eb087ed294b5,OPTIMAL,OPTIMAL,38.70,37.45,1.25,1.033377837116154873164218959,false,38.700,37.4500,39.10,37.85,1.25,0.0,0.0,0.003041,0.005785
EXP-06C,critical_task_agent,0.950,exp06c_critical_task_agent_u950_v3,9b49f3c14c9981f0b12977ac4a4fcfdeded8a9558a9f1449767d345886e339a1,exp06c_critical_task_agent_u950_v4,4a821b6b64fa9e0a85ec56e438b899f36f50e74d77b2a64f7680eb087ed294b5,OPTIMAL,OPTIMAL,38.70,37.45,1.25,1.033377837116154873164218959,false,38.700,37.4500,39.10,37.85,1.25,0.0,0.0,0.002863,0.005908
EXP-06C,test_human_phases,0.000,exp06c_test_human_phases_u000_v3,2f266457854625fb18b62cedd9a532adf88d85f0e5f3340f6ce357c3886e15ca,exp06c_test_human_phases_u000_v4,bd204e517a495a6854c350e0ed9e899287f5883f5ce32e4707d5768e57e4583e,OPTIMAL,OPTIMAL,43.20,36.70,6.50,1.177111716621253405994550409,false,43.20,36.700,43.60,37.10,6.50,0.0,0.0,0.002523,0.005531
EXP-06C,test_human_phases,0.005,exp06c_test_human_phases_u005_v3,2f266457854625fb18b62cedd9a532adf88d85f0e5f3340f6ce357c3886e15ca,exp06c_test_human_phases_u005_v4,bd204e517a495a6854c350e0ed9e899287f5883f5ce32e4707d5768e57e4583e,OPTIMAL,OPTIMAL,43.20,36.70,6.50,1.177111716621253405994550409,false,43.20,36.700,43.60,37.10,6.50,0.0,0.0,0.002333,0.005461
EXP-06C,test_human_phases,0.010,exp06c_test_human_phases_u010_v3,2f266457854625fb18b62cedd9a532adf88d85f0e5f3340f6ce357c3886e15ca,exp06c_test_human_phases_u010_v4,bd204e517a495a6854c350e0ed9e899287f5883f5ce32e4707d5768e57e4583e,OPTIMAL,OPTIMAL,43.20,36.70,6.50,1.177111716621253405994550409,false,43.20,36.700,43.60,37.10,6.50,0.0,0.0,0.003099,0.005258
EXP-06C,test_human_phases,0.015,exp06c_test_human_phases_u015_v3,2f266457854625fb18b62cedd9a532adf88d85f0e5f3340f6ce357c3886e15ca,exp06c_test_human_phases_u015_v4,bd204e517a495a6854c350e0ed9e899287f5883f5ce32e4707d5768e57e4583e,OPTIMAL,OPTIMAL,43.20,36.70,6.50,1.177111716621253405994550409,false,43.20,36.700,43.60,37.10,6.50,0.0,0.0,0.002529,0.005151
EXP-06C,test_human_phases,0.020,exp06c_test_human_phases_u020_v3,fa53648fb25b79baa765200067a726ae732a6562ece02f54ba726620b998444f,exp06c_test_human_phases_u020_v4,bd204e517a495a6854c350e0ed9e899287f5883f5ce32e4707d5768e57e4583e,OPTIMAL,OPTIMAL,43.20,36.70,6.50,1.177111716621253405994550409,false,43.20,36.700,43.60,37.10,6.50,0.0,0.0,0.002437,0.005142
EXP-06C,test_human_phases,0.025,exp06c_test_human_phases_u025_v3,fa53648fb25b79baa765200067a726ae732a6562ece02f54ba726620b998444f,exp06c_test_human_phases_u025_v4,1f424ce583098c6aa9807fd15ed6e969bd67d9d2fd39a195477a2526dcb89da3,OPTIMAL,OPTIMAL,43.20,36.70,6.50,1.177111716621253405994550409,false,43.20,36.700,43.60,37.10,6.50,0.0,0.0,0.002411,0.005510
EXP-06C,test_human_phases,0.030,exp06c_test_human_phases_u030_v3,e06ae9a80985dade3795b863e2c476f175acb4f7805c096edb889a74f6e371ff,exp06c_test_human_phases_u030_v4,1f424ce583098c6aa9807fd15ed6e969bd67d9d2fd39a195477a2526dcb89da3,OPTIMAL,OPTIMAL,43.05,36.70,6.35,1.173024523160762942779291553,false,43.0500,36.700,43.45,37.10,6.35,0.0,0.0,0.002859,0.005033
EXP-06C,test_human_phases,0.035,exp06c_test_human_phases_u035_v3,e06ae9a80985dade3795b863e2c476f175acb4f7805c096edb889a74f6e371ff,exp06c_test_human_phases_u035_v4,a6c10cb43de9ad63813952ebfaa9a1ca9c9d11011e26a2f0c858644d632c2388,OPTIMAL,OPTIMAL,43.05,36.70,6.35,1.173024523160762942779291553,false,43.0500,36.700,43.45,37.10,6.35,0.0,0.0,0.002426,0.005874
EXP-06C,test_human_phases,0.040,exp06c_test_human_phases_u040_v3,e06ae9a80985dade3795b863e2c476f175acb4f7805c096edb889a74f6e371ff,exp06c_test_human_phases_u040_v4,a6c10cb43de9ad63813952ebfaa9a1ca9c9d11011e26a2f0c858644d632c2388,OPTIMAL,OPTIMAL,43.05,36.70,6.35,1.173024523160762942779291553,false,43.0500,36.700,43.45,37.10,6.35,0.0,0.0,0.002927,0.005735
EXP-06C,test_human_phases,0.045,exp06c_test_human_phases_u045_v3,e06ae9a80985dade3795b863e2c476f175acb4f7805c096edb889a74f6e371ff,exp06c_test_human_phases_u045_v4,a6c10cb43de9ad63813952ebfaa9a1ca9c9d11011e26a2f0c858644d632c2388,OPTIMAL,OPTIMAL,43.05,36.70,6.35,1.173024523160762942779291553,false,43.0500,36.700,43.45,37.10,6.35,0.0,0.0,0.002716,0.005659
EXP-06C,test_human_phases,0.050,exp06c_test_human_phases_u050_v3,e06ae9a80985dade3795b863e2c476f175acb4f7805c096edb889a74f6e371ff,exp06c_test_human_phases_u050_v4,f87897ee447ba12ba3028d7c27b6bb23df0ead7b1a75e36045bd6049e532649d,OPTIMAL,OPTIMAL,43.05,36.75,6.30,1.171428571428571428571428571,false,43.0500,36.7500,43.45,37.15,6.30,0.0,0.0,0.002677,0.005270
EXP-06C,test_human_phases,0.055,exp06c_test_human_phases_u055_v3,2a0bf6410a4e0d443307f8de643d13799701872d32f12e1edd1c62e3d6a1c333,exp06c_test_human_phases_u055_v4,f87897ee447ba12ba3028d7c27b6bb23df0ead7b1a75e36045bd6049e532649d,OPTIMAL,OPTIMAL,43.05,36.75,6.30,1.171428571428571428571428571,false,43.0500,36.7500,43.45,37.15,6.30,0.0,0.0,0.002827,0.005804
EXP-06C,test_human_phases,0.060,exp06c_test_human_phases_u060_v3,2a0bf6410a4e0d443307f8de643d13799701872d32f12e1edd1c62e3d6a1c333,exp06c_test_human_phases_u060_v4,f87897ee447ba12ba3028d7c27b6bb23df0ead7b1a75e36045bd6049e532649d,OPTIMAL,OPTIMAL,43.05,36.75,6.30,1.171428571428571428571428571,false,43.0500,36.7500,43.45,37.15,6.30,0.0,0.0,0.003144,0.006033
EXP-06C,test_human_phases,0.065,exp06c_test_human_phases_u065_v3,2a0bf6410a4e0d443307f8de643d13799701872d32f12e1edd1c62e3d6a1c333,exp06c_test_human_phases_u065_v4,f87897ee447ba12ba3028d7c27b6bb23df0ead7b1a75e36045bd6049e532649d,OPTIMAL,OPTIMAL,43.05,36.75,6.30,1.171428571428571428571428571,false,43.0500,36.7500,43.45,37.15,6.30,0.0,0.0,0.002837,0.005121
EXP-06C,test_human_phases,0.070,exp06c_test_human_phases_u070_v3,2a0bf6410a4e0d443307f8de643d13799701872d32f12e1edd1c62e3d6a1c333,exp06c_test_human_phases_u070_v4,f87897ee447ba12ba3028d7c27b6bb23df0ead7b1a75e36045bd6049e532649d,OPTIMAL,OPTIMAL,43.05,36.75,6.30,1.171428571428571428571428571,false,43.0500,36.7500,43.45,37.15,6.30,0.0,0.0,0.002316,0.005161
EXP-06C,test_human_phases,0.075,exp06c_test_human_phases_u075_v3,2a0bf6410a4e0d443307f8de643d13799701872d32f12e1edd1c62e3d6a1c333,exp06c_test_human_phases_u075_v4,c10911bbf898e997077f23392f9e21e1e29a90e83b944175e9cf360cb1848f79,OPTIMAL,OPTIMAL,43.05,36.75,6.30,1.171428571428571428571428571,false,43.0500,36.7500,43.45,37.15,6.30,0.0,0.0,0.002509,0.005475
EXP-06C,test_human_phases,0.080,exp06c_test_human_phases_u080_v3,894eaa576f5fbe6b7f958b6928d40588c55632e6488d834a94895d17683f8abb,exp06c_test_human_phases_u080_v4,c10911bbf898e997077f23392f9e21e1e29a90e83b944175e9cf360cb1848f79,OPTIMAL,OPTIMAL,42.90,36.75,6.15,1.167346938775510204081632653,false,42.900,36.7500,43.30,37.15,6.15,0.0,0.0,0.002977,0.005217
EXP-06C,test_human_phases,0.085,exp06c_test_human_phases_u085_v3,3cb7dea3a252bf108a5c5f012b05e4f333d2e871e2f7da9cf7aaba79b0899ddb,exp06c_test_human_phases_u085_v4,c10911bbf898e997077f23392f9e21e1e29a90e83b944175e9cf360cb1848f79,OPTIMAL,OPTIMAL,42.90,36.75,6.15,1.167346938775510204081632653,false,42.900,36.7500,43.30,37.15,6.15,0.0,0.0,0.002416,0.005227
EXP-06C,test_human_phases,0.090,exp06c_test_human_phases_u090_v3,3cb7dea3a252bf108a5c5f012b05e4f333d2e871e2f7da9cf7aaba79b0899ddb,exp06c_test_human_phases_u090_v4,c10911bbf898e997077f23392f9e21e1e29a90e83b944175e9cf360cb1848f79,OPTIMAL,OPTIMAL,42.90,36.75,6.15,1.167346938775510204081632653,false,42.900,36.7500,43.30,37.15,6.15,0.0,0.0,0.002820,0.005453
